,Timestamp,Manufacturing Plant Identifier,Product Identifier,Production Quantity,Production Costs,Capacity Constraints
713,2023-06-29 04:30:24,Plant A,PROD003,93.33074029991347,45.93,109
714,2023-06-29 01:33:07,Plant A,PROD002,110.46618000884048,12.94,199
715,2023-06-29 09:13:07,Plant C,PROD001,95.16323999239587,15.46,162
716,2023-06-29 20:07:25,Plant C,PROD001,55.84772096587436,21.22,124
717,2023-06-30 16:09:23,Plant A,PROD001,69.77725820962776,48.11,159
718,2023-06-30 03:03:03,Plant A,PROD002,79.38362447782627,33.66,173
719,2023-06-29 23:14:20,Plant B,PROD003,133.96683800367413,45.67,135
720,2023-07-01 06:01:44,Plant C,PROD002,150.9770343665027,40.74,119
721,2023-07-01 06:28:35,Plant A,PROD002,151.45729648403739,13.32,154
722,2023-06-30 14:20:46,Plant A,PROD002,131.74892005623482,10.64,188
723,2023-07-01 07:09:28,Plant C,PROD002,122.326157426718,40.87,139
724,2023-07-02 13:24:46,Plant C,PROD001,127.69033448001237,12.83,151
725,2023-07-02 05:46:04,Plant C,PROD003,97.5523731062497,41.78,142
726,2023-07-02 05:09:39,Plant C,PROD002,103.30454055353277,45.52,110
727,2023-07-02 00:04:02,Plant A,PROD001,48.080763761209596,32.43,149
728,2023-07-02 20:36:41,Plant A,PROD002,105.61240772682886,44.85,117
729,2023-07-02 15:23:14,Plant C,PROD003,64.13086988629809,21.09,126
730,2023-07-03 13:59:56,Plant A,PROD001,115.64445657012463,43.02,147
731,2023-07-02 16:52:23,Plant B,PROD003,151.05652382301355,17.53,157
732,2023-07-03 18:04:13,Plant B,PROD003,62.532600436417205,14.48,111
733,2023-07-04 04:33:42,Plant A,PROD001,105.13038666349486,31.66,163
734,2023-07-03 21:47:06,Plant A,PROD003,81.68973889773301,43.4,160
735,2023-07-04 01:10:50,Plant C,PROD001,102.79603838969008,37.87,182
736,2023-07-05 03:28:59,Plant C,PROD002,118.3271209700402,29.37,156
737,2023-07-04 19:48:40,Plant B,PROD002,89.82997769824486,38.47,198
738,2023-07-04 20:49:35,Plant B,PROD003,103.70169388883794,14.68,123
739,2023-07-04 11:46:02,Plant B,PROD002,42.3297585795245,49.12,173
740,2023-07-06 01:14:13,Plant A,PROD002,135.30788910911298,40.74,147
741,2023-07-06 03:32:35,Plant B,PROD003,70.69557417710472,28.96,140
742,2023-07-05 19:16:23,Plant B,PROD003,81.17898486244407,23.55,196
743,2023-07-06 08:36:58,Plant A,PROD001,45.462372213042066,43.64,193
744,2023-07-07 00:52:57,Plant B,PROD003,102.35862322191183,17.83,145
745,2023-07-07 01:02:46,Plant A,PROD003,69.21653899757813,22.71,168
746,2023-07-06 23:56:52,Plant C,PROD002,66.20584853171088,25.44,165
747,2023-07-07 10:59:00,Plant A,PROD003,86.20590847454292,39.66,136
748,2023-07-07 22:36:09,Plant B,PROD002,147.03137590090418,43.42,156
749,2023-07-08 07:28:48,Plant C,PROD003,104.02225298212257,40.24,111
750,2023-07-07 17:09:08,Plant A,PROD002,114.7826460462894,17.97,100
751,2023-07-08 02:05:25,Plant B,PROD003,139.6416999589413,39.59,137
752,2023-07-08 21:12:31,Plant A,PROD002,114.3189979203673,36.15,103
753,2023-07-09 08:15:15,Plant B,PROD001,139.73191326496402,49.77,153
754,2023-07-08 18:07:42,Plant A,PROD002,103.93173339792686,48.97,176
755,2023-07-09 07:01:49,Plant A,PROD002,83.69458661681935,28.44,147
756,2023-07-09 06:28:02,Plant C,PROD001,123.72501155774873,21.59,117
757,2023-07-09 08:07:47,Plant C,PROD001,118.32681112203888,31.75,181
758,2023-07-09 21:00:21,Plant B,PROD003,82.70359671529964,42.93,187
759,2023-07-10 03:34:13,Plant A,PROD001,108.27505809590356,18.72,117
760,2023-07-11 17:09:44,Plant C,PROD003,58.982929166539435,38.5,128
761,2023-07-10 02:16:10,Plant C,PROD001,66.86899494615149,29.18,196
762,2023-07-11 01:41:00,Plant B,PROD001,145.15150270201457,16.89,188
763,2023-07-10 21:55:06,Plant B,PROD001,121.84732478251198,15.01,103
764,2023-07-12 12:06:57,Plant A,PROD002,108.45561923446003,11.7,110
765,2023-07-11 17:35:59,Plant A,PROD003,46.44444145296167,22.07,104
766,2023-07-12 13:25:47,Plant A,PROD001,79.01460686201415,24.06,196
767,2023-07-12 00:32:17,Plant A,PROD001,85.84727102280733,41.23,118
768,2023-07-12 23:35:17,Plant C,PROD001,87.98411827723591,17.66,130
769,2023-07-13 16:24:33,Plant B,PROD003,121.09888354197389,44.05,121
770,2023-07-12 17:27:19,Plant B,PROD003,94.10858215863465,26.96,146
771,2023-07-13 10:34:43,Plant C,PROD001,86.09059127625306,40.49,129
772,2023-07-14 00:27:58,Plant C,PROD001,93.95952045022507,39.45,136
773,2023-07-14 09:46:07,Plant C,PROD001,65.99649054858556,47.56,156
774,2023-07-14 11:26:19,Plant B,PROD002,122.3122938055119,13.4,122
775,2023-07-13 09:06:08,Plant A,PROD001,153.66440136051705,24.55,150
776,2023-07-15 10:39:14,Plant A,PROD003,72.3983196719336,21.14,143
777,2023-07-15 07:08:32,Plant C,PROD003,135.10177455636907,36.67,198
778,2023-07-14 23:30:08,Plant B,PROD001,63.38569548114416,35.13,162
779,2023-07-14 21:26:14,Plant A,PROD003,64.6274423978795,34.18,103
780,2023-07-16 06:55:39,Plant B,PROD002,92.14629411873496,41.71,119
781,2023-07-16 06:49:02,Plant A,PROD003,92.50278021660971,10.71,137
782,2023-07-16 01:36:38,Plant A,PROD003,127.36025794395653,11.31,155
783,2023-07-16 02:28:29,Plant C,PROD001,107.65869575995684,25.56,184
784,2023-07-16 18:33:48,Plant A,PROD003,76.09110683798468,30.27,172
785,2023-07-16 20:29:10,Plant B,PROD002,136.81291857179124,12.46,133
786,2023-07-17 01:29:53,Plant C,PROD003,58.435516699040626,23.65,105
787,2023-07-17 15:57:44,Plant A,PROD003,90.06395757212965,22.48,154
788,2023-07-18 05:37:57,Plant A,PROD003,82.41041662253754,36.31,188
789,2023-07-18 09:50:10,Plant B,PROD003,54.844176089461335,25.11,172
790,2023-07-18 04:05:33,Plant B,PROD003,141.97987322638434,42.46,141
791,2023-07-17 08:24:35,Plant C,PROD002,130.17998921613508,43.62,143
792,2023-07-19 21:55:09,Plant C,PROD001,60.9389979753475,48.32,127
793,2023-07-18 16:46:49,Plant C,PROD002,115.98639282329259,23.89,174
794,2023-07-18 20:00:39,Plant A,PROD002,105.29243555706927,26.09,183
795,2023-07-18 06:38:56,Plant C,PROD002,68.41584483841854,33.07,165
796,2023-07-20 10:05:38,Plant A,PROD003,91.78480227219815,44.11,184
797,2023-07-20 17:52:52,Plant B,PROD001,60.65514847644239,37.41,172
798,2023-07-19 13:54:02,Plant B,PROD003,141.76572616364462,42.95,155
799,2023-07-19 11:26:11,Plant C,PROD001,72.04219669771472,41.88,120
800,2023-07-21 03:50:35,Plant B,PROD001,157.2172529500995,15.46,159
801,2023-07-20 10:20:23,Plant B,PROD002,149.8771774924821,12.21,135
802,2023-07-21 13:08:07,Plant A,PROD003,95.41337079293284,45.43,140
803,2023-07-21 04:39:03,Plant B,PROD001,128.95502216976462,43.16,192
804,2023-07-22 10:46:44,Plant C,PROD003,78.37386415665273,39.49,132
805,2023-07-22 07:36:39,Plant C,PROD002,110.05222240959534,26.34,195
806,2023-07-22 13:31:51,Plant C,PROD001,73.0147593358288,19.85,107
807,2023-07-21 20:29:40,Plant B,PROD001,75.86679679759143,11.39,200
808,2023-07-22 23:22:35,Plant C,PROD003,47.766948276420614,22.37,184
809,2023-07-22 03:19:19,Plant C,PROD003,88.14776083930421,46.39,146
810,2023-07-22 16:25:46,Plant B,PROD003,54.699040391352476,46.64,132
811,2023-07-23 02:59:43,Plant C,PROD002,52.22823762779332,28.84,140
812,2023-07-24 07:57:55,Plant B,PROD003,127.51661805285755,12.65,142
813,2023-07-23 22:53:33,Plant B,PROD002,145.9673348955339,35.66,177
814,2023-07-23 09:36:43,Plant C,PROD002,52.395396096052494,14.43,156
815,2023-07-24 00:24:40,Plant A,PROD003,119.27903021458395,41.71,166
816,2023-07-24 19:45:54,Plant B,PROD002,56.048962619924275,17.95,157
817,2023-07-24 08:23:28,Plant B,PROD002,126.56626935553804,46.92,147
818,2023-07-24 07:49:12,Plant C,PROD001,119.07114340487252,11.99,178
819,2023-07-24 05:12:21,Plant C,PROD002,102.65487740073674,38.74,154
820,2023-07-25 10:52:33,Plant B,PROD003,71.54006679876277,47.84,198
821,2023-07-26 02:07:00,Plant B,PROD002,118.26712998261172,39.07,136
822,2023-07-26 05:56:02,Plant A,PROD001,146.37380002678236,46.29,153
823,2023-07-26 08:40:57,Plant B,PROD001,62.291273323667944,25.9,174
824,2023-07-26 16:42:07,Plant A,PROD002,60.10677433135098,23.31,191
825,2023-07-27 17:32:06,Plant A,PROD001,117.7814016577476,42.39,160
826,2023-07-27 16:51:18,Plant A,PROD003,68.75825369949004,11.64,132
827,2023-07-27 16:28:03,Plant A,PROD001,94.60080386351493,31.22,133
828,2023-07-28 01:05:27,Plant A,PROD002,124.26263695851101,24.42,133
829,2023-07-28 12:44:28,Plant B,PROD003,94.09803653335534,45.71,136
830,2023-07-28 12:51:34,Plant B,PROD001,134.38926040082404,12.13,194
831,2023-07-28 14:29:06,Plant A,PROD002,116.00103305020897,11.63,106
832,2023-07-28 19:14:09,Plant B,PROD003,88.08494553615779,13.74,190
833,2023-07-28 17:50:55,Plant B,PROD002,122.66172922581073,33.34,123
834,2023-07-28 19:29:54,Plant A,PROD001,133.63680722142246,45.49,167
835,2023-07-28 14:25:52,Plant A,PROD003,96.00749115426378,16.15,136
836,2023-07-29 18:29:25,Plant A,PROD003,88.81721972696607,23.18,158
837,2023-07-30 10:24:04,Plant A,PROD002,157.21716883670672,15.17,183
838,2023-07-29 21:50:21,Plant A,PROD003,82.299146599018,25.95,182
839,2023-07-30 11:36:53,Plant A,PROD002,132.2761880914238,21.4,130
840,2023-07-31 12:11:19,Plant C,PROD002,118.86459344973235,34.14,119
841,2023-07-30 21:20:31,Plant B,PROD003,47.98874088777465,32.52,185
842,2023-07-30 20:57:48,Plant B,PROD003,149.69656676655885,30.53,111
843,2023-07-31 02:24:39,Plant B,PROD003,70.22017364420628,13.36,186
844,2023-08-01 04:50:58,Plant B,PROD003,110.91525288678056,43.66,155
845,2023-07-31 16:37:00,Plant C,PROD003,71.49783385033872,26.52,154
846,2023-07-31 12:57:35,Plant B,PROD001,148.67250485203687,14.56,184
847,2023-07-31 19:55:01,Plant C,PROD001,112.63399354358009,22.56,159
848,2023-08-01 18:25:24,Plant C,PROD002,77.23814280604256,18.44,158
849,2023-08-02 06:24:53,Plant A,PROD002,62.49122281475198,14.67,195
850,2023-08-01 20:00:04,Plant A,PROD003,76.63028141995711,22.11,183
851,2023-08-01 09:05:08,Plant C,PROD003,118.23838190249542,10.56,146
852,2023-08-02 21:39:11,Plant A,PROD002,86.46491321364901,27.43,102
853,2023-08-02 13:11:27,Plant C,PROD003,102.61505336327053,46.1,168
854,2023-08-03 02:17:26,Plant C,PROD003,83.02318542318906,32.78,189
855,2023-08-03 14:23:07,Plant B,PROD003,120.10567275887877,39.48,106
856,2023-08-04 04:29:33,Plant C,PROD001,117.73482393348935,47.41,193
857,2023-08-04 18:42:04,Plant B,PROD003,106.13299661557205,26.69,129
858,2023-08-03 20:34:49,Plant B,PROD001,108.70767135227513,39.05,114
859,2023-08-04 09:26:22,Plant B,PROD002,73.19063993619562,36.28,144
860,2023-08-04 21:46:50,Plant A,PROD003,59.3225913410411,41.84,137
861,2023-08-04 07:42:18,Plant A,PROD003,46.890105274410196,34.23,179
862,2023-08-04 14:54:50,Plant A,PROD002,67.59899956452831,45.24,153
863,2023-08-04 14:47:07,Plant B,PROD003,110.12382942071801,14.56,186
864,2023-08-05 23:16:50,Plant A,PROD003,121.61185207699356,20.7,115
865,2023-08-06 01:05:09,Plant A,PROD003,103.8011690210414,48.51,188
866,2023-08-06 00:42:28,Plant A,PROD003,67.98726104623556,14.22,113
867,2023-08-05 18:41:16,Plant C,PROD001,69.6558915704834,29.94,115
868,2023-08-07 13:48:59,Plant A,PROD003,93.60010928938019,40.77,119
869,2023-08-07 03:33:55,Plant A,PROD002,74.99832362602592,40.19,131
870,2023-08-07 00:33:43,Plant B,PROD001,104.08722193061026,26.54,180
871,2023-08-06 20:58:41,Plant B,PROD002,92.22839018201442,38.71,158
872,2023-08-07 20:25:29,Plant C,PROD003,65.58273951401064,36.41,108
873,2023-08-08 09:21:43,Plant C,PROD003,87.02149288159633,48.91,119
874,2023-08-07 14:00:26,Plant B,PROD001,68.73723874485732,10.32,151
875,2023-08-08 05:16:12,Plant B,PROD001,121.87496648798604,41.53,167
876,2023-08-08 16:38:40,Plant C,PROD001,66.3583903079905,13.37,156
877,2023-08-09 04:48:57,Plant C,PROD003,74.91766175474206,13.71,142
878,2023-08-09 04:29:42,Plant C,PROD001,97.37397550224883,20.35,139
879,2023-08-09 15:57:42,Plant B,PROD002,70.47098721043082,24.18,192
880,2023-08-09 20:24:21,Plant A,PROD001,75.61781848049675,42.22,196
881,2023-08-09 16:39:25,Plant C,PROD001,125.01089823363674,21.38,172
882,2023-08-10 01:39:41,Plant C,PROD001,132.86685952962773,17.7,173
883,2023-08-09 23:46:16,Plant B,PROD002,97.19835671830957,29.05,158
884,2023-08-10 10:42:24,Plant B,PROD002,131.26928903450136,33.37,109
885,2023-08-10 22:45:49,Plant C,PROD002,117.80124893845564,15.77,154
886,2023-08-10 09:34:14,Plant A,PROD001,130.48802424954349,28.22,162
887,2023-08-10 21:59:22,Plant A,PROD002,81.40859889558163,14.83,195
888,2023-08-12 12:05:23,Plant C,PROD003,53.785202864999654,11.12,137
889,2023-08-12 02:12:11,Plant A,PROD003,93.42479572656784,42.77,118
890,2023-08-11 22:40:44,Plant B,PROD002,54.64428495750916,28.09,100
891,2023-08-12 01:02:12,Plant B,PROD001,115.48687416915094,28.44,200
892,2023-08-13 07:41:19,Plant B,PROD002,114.89929760643987,25.49,185
893,2023-08-12 07:21:50,Plant B,PROD003,116.09742717576523,38.29,143
894,2023-08-12 23:29:43,Plant C,PROD003,137.2943233090584,48.21,180
895,2023-08-13 00:09:31,Plant C,PROD003,123.15832188399028,14.81,173
896,2023-08-14 17:41:08,Plant C,PROD001,131.9884397999184,27.77,123
897,2023-08-13 09:29:39,Plant C,PROD001,58.84312349923446,26.6,177
898,2023-08-14 01:51:39,Plant C,PROD001,66.85171393900296,20.22,140
899,2023-08-14 00:43:25,Plant A,PROD002,121.73301978581203,38.53,119
900,2023-08-14 10:48:02,Plant B,PROD003,80.43776767153769,12.08,149
901,2023-08-14 22:10:44,Plant A,PROD002,67.53189124034739,12.43,196
902,2023-08-14 13:06:50,Plant B,PROD003,89.57179015003577,32.16,170
903,2023-08-14 17:00:00,Plant C,PROD001,127.09670946901669,13.36,186
904,2023-08-16 16:51:50,Plant C,PROD002,74.09991813264054,48.1,164
905,2023-08-15 20:26:15,Plant C,PROD001,144.58060934504283,10.02,157
906,2023-08-16 14:05:40,Plant B,PROD002,102.49118724592323,43.63,134
907,2023-08-15 21:06:39,Plant B,PROD002,94.37960915245641,39.0,105
908,2023-08-17 03:17:03,Plant B,PROD001,73.8290563104652,20.45,155
909,2023-08-17 02:11:10,Plant C,PROD003,51.950967132842614,10.63,157
910,2023-08-16 22:21:39,Plant C,PROD002,59.94790190885289,32.23,117
911,2023-08-16 23:50:01,Plant C,PROD002,62.1579238727646,11.24,190
912,2023-08-18 00:37:20,Plant C,PROD002,147.32014390597874,43.57,156
913,2023-08-17 12:20:14,Plant C,PROD001,114.84558910864835,37.22,101
914,2023-08-17 23:04:30,Plant C,PROD003,57.28733329152212,48.69,145
915,2023-08-18 16:29:11,Plant A,PROD002,63.22771632475494,25.84,135
916,2023-08-19 04:12:21,Plant B,PROD001,126.52539125015544,32.61,172
917,2023-08-19 07:29:26,Plant A,PROD001,62.7083912296323,39.16,175
918,2023-08-19 18:39:57,Plant B,PROD001,117.02167855191529,32.4,124
919,2023-08-19 06:31:55,Plant B,PROD001,111.30128574878523,43.77,100
920,2023-08-20 13:47:55,Plant B,PROD001,79.9123662492015,18.98,135
921,2023-08-19 19:09:58,Plant B,PROD003,93.88232612567444,49.61,153
922,2023-08-20 20:49:32,Plant A,PROD001,90.05302216761953,35.01,188
923,2023-08-19 11:28:31,Plant A,PROD001,119.56239180988811,14.31,161
924,2023-08-21 02:08:22,Plant A,PROD002,125.31013480127874,34.78,143
925,2023-08-21 08:10:45,Plant A,PROD002,142.04571296626247,12.6,180
926,2023-08-21 02:55:45,Plant A,PROD002,91.21960260406865,12.23,107
927,2023-08-21 18:04:24,Plant A,PROD003,116.15772293751346,34.96,137
928,2023-08-22 20:39:34,Plant B,PROD003,132.30345726885852,41.32,149
929,2023-08-22 06:59:03,Plant B,PROD003,78.75598810966,46.17,166
930,2023-08-21 19:39:02,Plant A,PROD002,65.82656226628238,41.88,181
931,2023-08-22 16:49:13,Plant A,PROD001,79.38558902802835,41.02,116
932,2023-08-23 16:55:44,Plant A,PROD001,119.0726846145212,15.78,160
933,2023-08-23 13:43:27,Plant A,PROD002,55.79270155008803,46.34,164
934,2023-08-23 11:53:07,Plant A,PROD002,111.55162547446693,32.64,143
935,2023-08-23 06:39:23,Plant B,PROD003,56.0629490006798,18.78,178
936,2023-08-23 13:25:57,Plant A,PROD001,50.63266185157495,42.29,181
937,2023-08-23 22:31:09,Plant B,PROD001,110.09429467045753,14.61,126
938,2023-08-24 00:59:08,Plant B,PROD002,85.77896007899156,21.36,156
939,2023-08-23 15:04:01,Plant A,PROD001,111.11281515959021,46.43,133
940,2023-08-25 11:50:20,Plant A,PROD002,124.3440323487877,19.61,186
941,2023-08-25 13:19:36,Plant B,PROD001,68.7513964575989,12.62,184
942,2023-08-25 06:49:54,Plant A,PROD001,84.79019542426533,19.78,116
943,2023-08-24 07:45:34,Plant A,PROD002,67.70586944701496,35.18,197
944,2023-08-25 20:10:15,Plant B,PROD001,90.72142040953324,41.64,116
945,2023-08-25 22:13:35,Plant C,PROD003,130.50490827300504,28.57,108
946,2023-08-26 03:34:10,Plant B,PROD003,63.14417247143873,35.52,191
947,2023-08-25 14:29:59,Plant C,PROD002,44.03809811155439,27.0,183
948,2023-08-26 20:41:45,Plant B,PROD002,78.20038664793202,27.78,173
949,2023-08-27 08:42:09,Plant B,PROD003,100.22655069351245,24.7,129
950,2023-08-26 04:08:43,Plant B,PROD003,67.85048972002988,21.78,140
951,2023-08-27 02:22:05,Plant C,PROD002,98.68352718385296,11.53,165
952,2023-08-27 17:12:01,Plant A,PROD001,101.032801940041,17.63,142
953,2023-08-28 02:25:12,Plant C,PROD002,140.23663030638932,21.27,117
954,2023-08-28 18:23:25,Plant B,PROD001,116.61862862095515,30.51,200
955,2023-08-28 05:22:19,Plant A,PROD002,54.606558392454964,40.3,150
956,2023-08-29 03:51:28,Plant C,PROD002,130.57247297906085,18.38,159
957,2023-08-29 05:08:53,Plant B,PROD003,52.30202604966411,42.42,171
958,2023-08-29 02:21:04,Plant B,PROD003,61.058526859301914,23.04,143
959,2023-08-29 10:11:35,Plant A,PROD002,133.78225583788534,41.97,172
960,2023-08-29 19:18:35,Plant C,PROD002,90.47568499840902,28.99,173
961,2023-08-30 05:29:14,Plant B,PROD001,65.69531736579476,11.28,172
962,2023-08-30 04:30:07,Plant C,PROD003,78.24951030419145,21.64,177
963,2023-08-30 09:15:01,Plant C,PROD001,99.45472413448249,16.28,108
964,2023-08-30 16:37:30,Plant A,PROD003,85.26594658745336,44.82,116
965,2023-08-30 10:23:32,Plant B,PROD003,50.63841159438652,30.1,155
966,2023-08-30 12:20:29,Plant C,PROD003,69.29735059322508,31.03,158
967,2023-08-31 11:58:22,Plant C,PROD001,85.04997650882208,23.87,162
968,2023-09-01 02:49:40,Plant C,PROD001,124.1389989502479,39.33,138
969,2023-08-31 18:52:54,Plant B,PROD003,80.10223697230529,45.42,149
970,2023-09-01 00:37:22,Plant A,PROD001,63.22832273160288,46.35,135
971,2023-09-01 00:21:58,Plant B,PROD001,73.1877359941279,26.4,197
972,2023-09-02 08:39:44,Plant A,PROD003,117.75382673691522,25.25,132
973,2023-09-02 00:29:58,Plant C,PROD001,58.145443961574934,36.81,151
974,2023-09-02 14:23:08,Plant B,PROD002,105.89042171432668,42.82,162
975,2023-09-01 15:01:47,Plant A,PROD001,60.68683348289734,13.1,121
976,2023-09-03 03:08:13,Plant A,PROD001,100.08223938172156,18.65,186
977,2023-09-02 13:49:30,Plant C,PROD002,86.05935483203176,37.61,106
978,2023-09-03 02:03:30,Plant B,PROD001,43.46768643507224,18.0,106
979,2023-09-02 07:50:07,Plant A,PROD003,104.45720581439463,41.88,153
980,2023-09-03 21:05:09,Plant C,PROD003,114.44397170193183,17.58,121
981,2023-09-04 00:39:15,Plant A,PROD003,47.324298305296686,26.09,169
982,2023-09-04 04:13:45,Plant B,PROD001,68.27819226903193,11.76,101
983,2023-09-04 18:06:59,Plant A,PROD001,128.72619102067137,16.86,152
984,2023-09-04 19:43:06,Plant A,PROD001,103.42659464920476,23.28,176
985,2023-09-04 23:48:20,Plant C,PROD001,61.71494551948765,46.48,197
986,2023-09-04 23:18:35,Plant B,PROD003,59.26034129973333,34.65,148
987,2023-09-05 06:38:47,Plant A,PROD002,83.11775325525093,21.86,139
988,2023-09-06 13:12:54,Plant A,PROD001,126.33014941555555,45.09,148
989,2023-09-06 01:43:06,Plant A,PROD002,114.51738989307687,40.02,135
990,2023-09-05 20:25:44,Plant A,PROD003,140.759745290722,42.06,193
991,2023-09-05 09:21:12,Plant C,PROD003,61.34396469976346,44.79,192
992,2023-09-07 02:48:45,Plant A,PROD003,78.21287213710498,43.25,124
993,2023-09-07 02:22:30,Plant A,PROD003,85.29926323933779,17.06,130
994,2023-09-06 17:06:07,Plant A,PROD002,103.38962950776857,48.04,138
995,2023-09-06 08:47:03,Plant B,PROD001,127.78981675116026,42.78,150
996,2023-09-08 15:20:09,Plant B,PROD002,125.85806170794362,16.11,102
997,2023-09-07 19:49:31,Plant C,PROD002,78.520273908085,23.33,122
998,2023-09-08 05:21:51,Plant C,PROD003,54.09546862994837,29.66,160
999,2023-09-07 17:24:28,Plant B,PROD002,106.48341523997107,45.4,150
1000,2023-09-09 21:55:49,Plant A,PROD002,75.48819099800524,23.94,149
1001,2023-09-08 20:31:48,Plant C,PROD001,118.15398599991762,19.69,162
1002,2023-09-09 09:30:30,Plant A,PROD003,116.35465639797052,47.77,146
1003,2023-09-08 15:39:43,Plant A,PROD002,77.98081576141168,35.78,132
1004,2023-09-09 17:22:51,Plant B,PROD003,60.51165709957928,43.19,150
1005,2023-09-09 17:27:22,Plant B,PROD002,93.13559030300712,40.1,188
1006,2023-09-10 03:19:37,Plant C,PROD001,57.43257187893685,47.2,111
1007,2023-09-09 23:34:20,Plant B,PROD001,121.78886381562639,26.71,189
1008,2023-09-11 05:17:01,Plant B,PROD003,100.16317216552125,17.28,183
1009,2023-09-10 19:20:36,Plant A,PROD001,58.685081001920935,20.37,157
1010,2023-09-11 05:51:48,Plant B,PROD003,66.3358917494848,14.99,156
1011,2023-09-10 15:31:40,Plant A,PROD001,65.94716816574078,40.07,143
1012,2023-09-12 14:25:51,Plant A,PROD001,139.69821417381596,30.8,185
1013,2023-09-11 14:37:21,Plant B,PROD002,112.38396477915641,42.67,162
1014,2023-09-11 12:50:04,Plant B,PROD003,127.12692355244126,28.28,185
1015,2023-09-11 19:12:26,Plant C,PROD002,137.71042436791492,48.04,151
1016,2023-09-12 06:56:01,Plant A,PROD003,120.20871045451756,49.45,147
1017,2023-09-13 05:52:47,Plant B,PROD002,151.23480840142074,34.27,102
1018,2023-09-13 11:59:36,Plant B,PROD003,56.44328570113204,44.28,194
1019,2023-09-13 06:09:47,Plant A,PROD003,114.61328186095591,30.19,193
1020,2023-09-13 08:40:13,Plant A,PROD002,86.0920061507796,45.86,163
1021,2023-09-13 10:25:15,Plant A,PROD001,70.2241663409555,14.22,161
1022,2023-09-13 23:31:35,Plant C,PROD002,140.08633602117064,36.64,103
1023,2023-09-13 15:01:16,Plant C,PROD002,130.9160014769422,44.88,115
1024,2023-09-15 23:31:50,Plant C,PROD001,59.17604495992613,25.27,198
1025,2023-09-14 16:57:23,Plant C,PROD003,58.49082360866903,14.46,200
1026,2023-09-14 15:15:07,Plant B,PROD003,104.52527013650456,48.16,194
1027,2023-09-15 05:49:59,Plant C,PROD003,104.67067744339236,40.85,194
1028,2023-09-16 01:21:53,Plant C,PROD003,91.87256857901292,22.64,116
1029,2023-09-16 12:13:09,Plant B,PROD001,69.1756639672309,11.37,128
1030,2023-09-16 15:03:31,Plant B,PROD003,144.33283303855094,43.15,139
1031,2023-09-15 22:43:15,Plant B,PROD002,94.97468657501324,43.92,137
1032,2023-09-16 10:41:57,Plant A,PROD003,171.00604512324392,49.38,189
1033,2023-09-17 10:15:16,Plant C,PROD003,95.70406158115185,25.64,120
1034,2023-09-17 02:07:34,Plant C,PROD001,98.25803821952202,22.94,193
1035,2023-09-17 07:19:05,Plant C,PROD001,69.69182785786938,29.3,106
1036,2023-09-18 15:20:56,Plant A,PROD003,49.39513662838094,14.08,126
1037,2023-09-18 07:30:47,Plant A,PROD002,148.55564970999484,17.19,148
1038,2023-09-17 18:44:16,Plant A,PROD003,108.9376164389072,19.8,115
1039,2023-09-18 22:20:29,Plant A,PROD003,128.32108323912567,49.65,130
1040,2023-09-19 05:50:41,Plant C,PROD001,93.24577555323039,24.69,184
1041,2023-09-18 21:07:10,Plant A,PROD001,124.27408270127688,49.49,114
1042,2023-09-19 03:54:38,Plant B,PROD003,82.90427059180999,27.35,135
1043,2023-09-19 07:11:43,Plant C,PROD003,76.42034778392575,10.79,116
1044,2023-09-20 09:56:24,Plant C,PROD003,52.376613865687496,14.96,168
1045,2023-09-20 06:40:14,Plant A,PROD001,65.91411798259728,14.92,184
1046,2023-09-19 16:39:27,Plant A,PROD003,60.908808414845076,30.25,173
1047,2023-09-20 11:07:00,Plant B,PROD003,97.32128621195119,46.18,169
1048,2023-09-21 09:31:07,Plant B,PROD001,67.30670980286952,34.25,184
1049,2023-09-20 15:18:47,Plant C,PROD002,55.07351035064321,48.3,126
1050,2023-09-20 18:46:43,Plant C,PROD001,61.841865242664646,20.43,170
1051,2023-09-21 02:15:39,Plant C,PROD002,81.91452162345105,18.15,120
1052,2023-09-21 21:30:08,Plant C,PROD002,101.45481341103655,42.82,193
1053,2023-09-22 09:47:38,Plant C,PROD002,53.629260268276525,19.9,120
1054,2023-09-21 18:30:58,Plant B,PROD002,122.38812582292057,41.12,115
1055,2023-09-21 05:00:16,Plant A,PROD003,86.55802047115908,17.03,128
1056,2023-09-22 14:57:35,Plant C,PROD001,68.64747465658944,32.06,139
1057,2023-09-23 10:56:29,Plant C,PROD001,83.51552973811228,37.11,112
1058,2023-09-22 20:20:02,Plant C,PROD001,76.58096676879998,38.53,170
1059,2023-09-22 20:39:53,Plant C,PROD002,89.67633057865619,38.3,116
1060,2023-09-24 08:48:09,Plant A,PROD003,143.34505035816952,21.47,186
1061,2023-09-23 11:14:11,Plant B,PROD001,90.97818729156307,26.26,166
1062,2023-09-23 18:02:28,Plant B,PROD002,96.14048763944221,39.74,111
1063,2023-09-24 04:55:09,Plant C,PROD001,60.82224347907131,29.19,163
1064,2023-09-25 05:47:32,Plant C,PROD002,145.76021974379594,10.29,187
1065,2023-09-24 17:33:49,Plant B,PROD003,107.39740679521273,37.36,189
1066,2023-09-25 03:06:56,Plant A,PROD002,86.69670982546745,13.0,177
1067,2023-09-24 22:37:59,Plant A,PROD001,57.46641504065112,46.56,165
1068,2023-09-25 22:30:29,Plant A,PROD003,126.49185884415891,39.52,169
